timestamp,c_sht,h_sht,c_bme,p_bme,h_bme,c_lm,lux_diode
1713611451,20.88503,53.50729,19.08,1006.79,45.86,21.83887,43.98108
1713611461,20.869,53.49203,19.08,1006.63,45.80,22.0,43.88342
1713611471,20.88503,53.4844,19.08,1006.65,45.85,21.91943,43.81018
1713611481,20.88503,53.47372,19.06,1006.63,45.78,21.91943,43.76135
1713611491,20.869,53.49203,19.07,1006.70,45.86,22.0,43.66217
1713611501,20.869,53.47066,19.07,1006.72,45.92,21.91943,43.58892
1713611511,20.869,53.49203,19.06,1006.70,45.88,21.7583,43.46685
1713611521,20.88503,53.47372,19.07,1006.63,45.82,21.91943,43.34478
1713611531,20.869,53.48287,19.07,1006.69,45.82,21.91943,43.24712
1713611541,20.869,53.51492,19.05,1006.69,45.86,21.83887,43.10064
1713611551,20.88503,53.4844,19.06,1006.63,45.81,21.91943,42.97856
1713611561,20.88503,53.51644,19.05,1006.58,45.78,21.91943,42.83207
1713611571,20.88503,53.52865,19.06,1006.67,45.76,21.91943,42.71
1713611581,20.85565,53.50271,19.05,1006.69,45.81,21.91943,42.56351
1713611591,20.869,53.51492,19.05,1006.75,45.87,21.83887,42.41703
1713611601,20.85565,53.51186,19.05,1006.66,45.84,21.91943,42.27054
1713611611,20.869,53.49203,19.05,1006.66,45.80,21.83887,42.17289
1713611621,20.869,53.51492,19.05,1006.69,45.78,21.91943,42.00198
1713611631,20.85565,53.51186,19.05,1006.63,45.79,21.7583,41.8555
1713611641,20.869,53.51492,19.05,1006.68,45.80,21.91943,41.73343
1713611651,20.869,53.5256,19.06,1006.76,45.85,21.91943,41.56252
1713611661,20.869,53.51492,19.06,1006.70,45.87,21.7583,41.46487
1713611671,20.869,53.51492,19.04,1006.68,45.88,21.83887,41.36721
1713611681,20.88503,53.49355,19.06,1006.70,45.87,21.91943,41.31838
1713611691,20.88503,53.51644,19.05,1006.64,45.92,21.91943,41.95316
1713611701,20.85565,53.54391,19.04,1006.65,45.84,21.91943,41.48928
1713611711,20.869,53.51492,19.05,1006.66,45.88,21.91943,42.34379
1713611721,20.869,53.53475,19.04,1006.76,45.90,21.91943,47.42352
1713611731,20.869,53.53475,19.05,1006.71,45.95,21.7583,48.88838
1713611741,20.88503,53.56222,19.05,1006.75,45.93,21.7583,48.81514
1713611751,20.869,53.53475,19.05,1006.66,45.90,21.7583,48.76631
1713611761,20.88503,53.54848,19.05,1006.69,45.83,21.83887,48.69307
1713611771,20.85565,53.55764,19.05,1006.68,45.84,21.7583,48.54658
1713611781,20.869,53.56069,19.05,1006.69,45.93,21.67773,48.54658
1713611791,20.8423,53.53017,19.05,1006.69,45.95,21.7583,48.54658
1713611801,20.869,53.53475,19.06,1006.70,45.90,21.91943,48.47334
1713611811,20.88503,53.59274,19.05,1006.68,45.82,21.91943,48.37568
1713611821,20.88503,53.56222,19.06,1006.75,45.85,21.91943,48.32685
1713611831,20.88503,53.56222,19.05,1006.69,45.90,21.83887,48.18036
1713611841,20.85565,53.5668,19.05,1006.68,45.80,21.83887,47.88739
1713611851,20.85565,53.58816,19.05,1006.72,45.87,21.91943,47.54559
1713611861,20.869,53.56985,19.06,1006.73,45.91,21.83887,46.03189
1713611871,20.869,53.58968,19.05,1006.69,45.86,21.91943,43.88342
1713611881,20.88503,53.54848,19.04,1006.73,45.91,21.67773,41.09865
1713611891,20.869,53.56069,19.05,1006.68,45.88,21.83887,40.63477
1713611901,20.869,53.58053,19.05,1006.72,45.92,21.91943,40.26856
1713611911,20.869,53.58968,19.06,1006.73,45.97,21.83887,40.09766
1713611921,20.869,53.58968,19.05,1006.68,45.95,21.83887,39.97559
1713611931,20.869,53.60189,19.05,1006.72,45.98,21.83887,39.85351
1713611941,20.85565,53.5668,19.05,1006.69,45.96,21.7583,39.75586
1713611951,20.869,53.61257,19.05,1006.74,45.92,21.91943,39.80468
1713611961,20.8423,53.58511,19.05,1006.75,45.88,21.83887,39.87793
1713611971,20.869,53.58968,19.05,1006.66,45.88,21.7583,39.87793
1713611981,20.8423,53.58511,19.04,1006.70,45.90,21.91943,39.95117
1713611991,20.85565,53.58816,19.05,1006.69,45.89,21.91943,40.04883
1713612001,20.869,53.58053,19.04,1006.73,45.95,21.83887,40.31739
1713612011,20.869,53.58968,19.04,1006.73,45.92,21.91943,40.3418
1713612021,20.85565,53.61105,19.04,1006.70,45.91,21.91943,40.3418
1713612031,20.85565,53.61105,19.04,1006.76,45.88,21.91943,40.39063
1713612041,20.85565,53.60189,19.04,1006.70,45.91,21.91943,40.56153
1713612051,20.869,53.61257,19.04,1006.73,45.93,21.83887,40.73243
1713612061,20.85565,53.63393,19.04,1006.73,45.84,21.83887,40.90333
1713612071,20.869,53.63546,19.03,1006.69,45.84,21.7583,41.12307
1713612081,20.85565,53.579,19.04,1006.72,45.91,21.7583,41.39162
1713612091,20.869,53.58053,19.04,1006.76,45.94,21.91943,41.63577
1713612101,20.8423,53.60799,19.03,1006.74,45.94,21.91943,41.92874
1713612111,20.85565,53.65682,19.05,1006.76,45.90,21.83887,42.85649
1713612121,20.8423,53.65377,19.04,1006.67,45.96,22.0,43.51568
1713612131,20.8423,53.65377,19.04,1006.78,45.91,21.83887,44.00549
1713612141,20.85565,53.61105,19.04,1006.73,45.93,21.91943,43.32036
1713612151,20.8423,53.64309,19.05,1006.71,45.92,21.7583,43.07622
1713612161,20.85565,53.63393,19.05,1006.71,45.95,21.7583,42.83207
1713612171,20.85565,53.60189,19.04,1006.70,45.88,21.83887,43.02739
1713612181,20.869,53.63546,19.05,1006.74,45.90,21.83887,43.98108
1713612191,20.85565,53.65682,19.05,1006.69,45.92,21.91943,44.32288
1713612201,20.85565,53.65682,19.03,1006.71,45.88,21.91943,44.6891
1713612211,20.8423,53.64309,19.05,1006.63,45.93,21.91943,44.6891
1713612221,20.85565,53.61105,19.04,1006.72,45.85,21.91943,45.39711
1713612231,20.8423,53.6202,19.05,1006.77,45.92,21.91943,44.34729
1713612241,20.85565,53.61105,19.04,1006.69,45.99,21.7583,44.46937
1713612251,20.85565,53.62173,19.04,1006.68,45.94,21.91943,44.05433
1713612261,20.8423,53.6202,19.04,1006.69,45.90,21.91943,44.59144
1713612271,20.85565,53.62173,19.04,1006.72,45.91,21.7583,43.90784
1713612281,20.8423,53.64309,19.04,1006.73,45.91,21.91943,43.14946
1713612291,20.85565,53.62173,19.03,1006.66,45.94,21.67773,43.29595
1713612301,20.869,53.65682,19.04,1006.76,45.94,22.0,42.73442
1713612311,20.8423,53.65377,19.04,1006.73,45.91,21.83887,42.39262
1713612321,20.85565,53.64309,19.03,1006.69,45.88,21.83887,42.1973
1713612331,20.88503,53.68124,19.04,1006.75,45.91,21.7583,42.00198
1713612341,20.8423,53.66293,19.04,1006.69,45.98,21.91943,41.92874
1713612351,20.85565,53.66598,19.04,1006.69,45.95,21.7583,41.8555
1713612361,20.85565,53.64309,19.04,1006.73,45.92,21.91943,41.75784
1713612371,20.85565,53.63393,19.04,1006.72,45.90,21.83887,41.70901
1713612381,20.85565,53.65682,19.04,1006.73,45.92,21.7583,41.63577
1713612391,20.869,53.67971,19.04,1006.69,46.02,21.67773,41.56252
1713612401,20.8423,53.67513,19.03,1006.69,45.98,21.7583,41.48928
1713612411,20.8423,53.65377,19.04,1006.70,45.95,21.7583,41.31838
1713612421,20.869,53.68887,19.03,1006.66,46.05,21.91943,41.24514
1713612431,20.8423,53.66293,19.03,1006.71,46.01,21.91943,41.09865
1713612441,20.8423,53.67513,19.03,1006.71,46.02,21.83887,41.00099
1713612451,20.8423,53.69802,19.04,1006.67,46.00,21.91943,40.8545
1713612461,20.85565,53.71176,19.03,1006.71,45.96,21.83887,40.70802
1713612471,20.85565,53.68581,19.02,1006.70,45.96,21.91943,40.65919
1713612481,20.8423,53.67513,19.04,1006.80,45.94,21.91943,40.78126
1713612491,20.85565,53.68581,19.04,1006.78,45.93,21.83887,40.70802
1713612501,20.85565,53.66598,19.03,1006.74,45.96,21.83887,40.43946
1713612511,20.869,53.68887,19.04,1006.73,45.98,21.7583,40.04883
1713612521,20.8423,53.69802,19.04,1006.81,45.93,21.83887,39.8291
1713612531,20.82895,53.68124,19.05,1006.74,45.98,21.83887,39.56054
1713612541,20.8423,53.7087,19.04,1006.70,45.98,21.83887,39.34081
1713612551,20.85565,53.69802,19.05,1006.74,46.02,21.7583,39.16991
1713612561,20.85565,53.65682,19.04,1006.78,45.92,21.91943,38.90135
1713612571,20.85565,53.69802,19.03,1006.73,45.96,21.83887,38.68162
1713612581,20.8423,53.66293,19.04,1006.78,45.99,21.91943,38.43748
1713612591,20.8423,53.67513,19.04,1006.78,46.04,21.7583,38.24216
1713612601,20.869,53.71329,19.04,1006.76,45.98,21.7583,38.04684
1713612611,20.8423,53.7087,19.04,1006.76,45.96,21.83887,37.90036
1713612621,20.8423,53.69802,19.04,1006.67,45.95,21.83887,37.75387
1713612631,20.8423,53.7087,19.03,1006.77,45.94,21.91943,37.60739
1713612641,20.8423,53.67513,19.04,1006.70,45.94,21.91943,37.90036
1713612651,20.869,53.72244,19.03,1006.74,45.95,21.7583,39.36523
1713612661,20.8423,53.65377,19.03,1006.69,45.94,21.7583,39.16991
1713612671,20.88503,53.67056,19.04,1006.70,46.00,21.91943,39.26757
1713612681,20.869,53.71329,19.03,1006.69,46.02,21.83887,38.58397
1713612691,20.869,53.69955,19.03,1006.71,45.99,21.83887,37.99802
1713612701,20.8423,53.7087,19.03,1006.74,45.96,21.91943,36.94667
1713612711,20.85565,53.67666,19.03,1006.77,45.96,21.91943,35.94568
1713612721,20.85565,53.69802,19.03,1006.71,46.02,21.7583,35.50622
1713612731,20.869,53.7438,19.03,1006.76,46.05,21.7583,35.40856
1713612741,20.869,53.72244,19.03,1006.77,46.01,21.91943,35.55505
1713612751,20.869,53.68887,19.03,1006.76,45.94,21.7583,35.89685
1713612761,20.8423,53.68429,19.04,1006.76,45.99,21.7583,36.40955
1713612771,20.8423,53.7087,19.03,1006.74,45.93,21.83887,37.38613
1713612781,20.8423,53.7087,19.03,1006.74,45.96,21.7583,37.06874
1713612791,20.85565,53.69802,19.03,1006.74,46.00,21.91943,36.31189
1713612801,20.8423,53.69802,19.04,1006.72,46.01,21.91943,36.16541
1713612811,20.8423,53.7087,19.04,1006.75,45.98,21.91943,35.09118
1713612821,20.85565,53.71176,19.03,1006.76,45.97,21.91943,34.21225
1713612831,20.869,53.72244,19.03,1006.74,46.13,21.7583,33.89487
1713612841,20.8423,53.73923,19.03,1006.79,46.00,22.0,33.84604
1713612851,20.85565,53.7316,19.03,1006.71,46.04,21.91943,34.09018
1713612861,20.85565,53.76364,19.04,1006.75,45.94,21.7583,33.67513
1713612871,20.8423,53.76212,19.03,1006.73,46.01,21.7583,32.47883
1713612881,20.8423,53.73007,19.03,1006.74,46.01,21.91943,32.23468
1713612891,20.85565,53.72092,19.02,1006.75,46.01,21.7583,31.9173
1713612901,20.8423,53.71786,19.02,1006.75,45.98,21.7583,32.16144
1713612911,20.85565,53.72092,19.03,1006.79,45.98,21.91943,32.06378
1713612921,20.85565,53.7316,19.03,1006.73,45.97,21.91943,32.82063
1713612931,20.8423,53.73007,19.03,1006.71,45.96,21.83887,35.09118
1713612941,20.8423,53.76212,19.03,1006.71,46.01,21.7583,36.21424
1713612951,20.8423,53.75296,19.02,1006.75,46.02,21.7583,36.21424
1713612961,20.85565,53.74075,19.03,1006.77,45.98,22.0,35.89685
1713612971,20.8423,53.63088,19.03,1006.68,45.97,21.7583,35.04234
1713612981,20.869,53.7438,19.02,1006.75,45.93,21.91943,34.43198
1713612991,20.8423,53.73923,19.03,1006.81,46.05,21.91943,33.52865
1713613001,20.85565,53.74075,19.03,1006.76,45.99,21.91943,33.18685
1713613011,20.82895,53.74991,19.04,1006.72,45.99,21.91943,32.47883
1713613021,20.8423,53.75296,19.03,1006.71,45.97,21.83887,32.0882
1713613031,20.8423,53.7728,19.03,1006.71,46.01,21.7583,32.11261
1713613041,20.8423,53.79568,19.02,1006.67,46.05,21.7583,32.06378
1713613051,20.8423,53.76212,19.02,1006.70,46.06,21.7583,31.96613
1713613061,20.85565,53.76364,19.04,1006.78,46.01,21.91943,32.11261
1713613071,20.8423,53.75296,19.03,1006.71,45.96,21.83887,32.72297
1713613081,20.82895,53.72702,19.02,1006.70,46.02,21.91943,33.45541
1713613091,20.85565,53.75449,19.03,1006.82,46.13,21.83887,34.2855
1713613101,20.85565,53.71176,19.02,1006.78,46.03,21.83887,35.06676
1713613111,20.869,53.76669,19.02,1006.78,46.01,21.91943,35.35973
1713613121,20.85565,53.7316,19.04,1006.75,45.99,21.83887,35.35973
1713613131,20.85565,53.68581,19.02,1006.75,46.05,21.83887,35.38414
1713613141,20.85565,53.68581,19.02,1006.81,46.02,21.91943,34.7982
1713613151,20.82895,53.68124,19.04,1006.69,45.98,21.7583,34.23667
1713613161,20.85565,53.71176,19.03,1006.76,46.00,21.7583,34.1146
1713613171,20.85565,53.69802,19.03,1006.71,45.99,21.91943,34.67613
1713613181,20.869,53.71329,19.02,1006.75,46.02,21.83887,32.72297
1713613191,20.8423,53.71786,19.02,1006.78,46.03,21.91943,31.13451
1713613201,20.82895,53.77127,19.02,1006.74,46.04,21.7583,31.59991
1713613211,20.82895,53.72702,19.02,1006.77,46.07,21.7583,33.21126
1713613221,20.85565,53.71176,19.02,1006.72,46.05,21.91943,34.01694
1713613231,20.85565,53.7316,19.03,1006.79,46.05,21.7583,33.50423
1713613241,20.85565,53.71176,19.03,1006.87,46.12,21.83887,34.52964
1713613251,20.8423,53.68429,19.02,1006.75,46.05,21.7583,34.89586
1713613261,20.88503,53.72549,19.03,1006.77,46.07,21.91943,34.72496
1713613271,20.8423,53.73923,19.03,1006.76,46.07,21.7583,34.70054
1713613281,20.8423,53.73007,19.02,1006.70,46.05,21.7583,34.6273
1713613291,20.85565,53.7316,19.03,1006.74,46.06,21.7583,34.50523
1713613301,20.8423,53.73923,19.03,1006.77,46.02,21.7583,34.4564
1713613311,20.8423,53.68429,19.03,1006.79,46.07,21.7583,34.38316
1713613321,20.82895,53.72702,19.03,1006.84,46.03,21.7583,34.13901
1713613331,20.8423,53.71786,19.03,1006.73,46.04,21.7583,33.9437
1713613341,20.869,53.75449,19.03,1006.79,46.07,21.67773,33.9437
1713613351,20.82895,53.74991,19.02,1006.78,46.06,21.91943,33.82162
1713613361,20.85565,53.79568,19.02,1006.81,46.01,21.83887,33.6263
1713613371,20.85565,53.75449,19.02,1006.75,46.04,21.83887,33.47982
1713613381,20.85565,53.77585,19.01,1006.74,46.06,21.7583,33.30892
1713613391,20.8423,53.7728,19.02,1006.75,46.06,21.7583,32.7718
1713613401,20.8423,53.79568,19.03,1006.76,46.08,21.91943,32.11261
1713613411,20.8423,53.76212,19.02,1006.80,46.08,21.83887,32.33234
1713613421,20.85565,53.77585,19.02,1006.80,46.05,21.91943,32.18586
1713613431,20.85565,53.77585,19.02,1006.74,46.00,22.0,32.33234
1713613441,20.8423,53.78195,19.02,1006.74,45.99,21.91943,32.18586
1713613451,20.8423,53.78195,19.01,1006.71,46.08,21.7583,32.06378
1713613461,20.8423,53.75296,19.02,1006.74,46.12,21.7583,31.9173
1713613471,20.85565,53.77585,19.02,1006.80,46.06,21.7583,31.86847
1713613481,20.8423,53.78195,19.02,1006.78,46.02,21.7583,31.79523
1713613491,20.82895,53.74991,19.03,1006.76,46.02,21.91943,31.69757
1713613501,20.8423,53.7728,19.03,1006.85,46.07,21.7583,31.55108
1713613511,20.8423,53.79568,19.02,1006.81,46.06,21.83887,31.45342
1713613521,20.8423,53.80789,19.02,1006.80,46.04,21.7583,31.33135
1713613531,20.8423,53.78195,19.02,1006.80,45.98,21.7583,31.23217
1713613541,20.8423,53.78195,19.03,1006.71,46.04,21.7583,31.13451
1713613551,20.8423,53.76212,19.02,1006.75,46.03,21.83887,31.08568
1713613561,20.82895,53.77127,19.02,1006.78,46.08,21.83887,31.01244
1713613571,20.85565,53.79568,19.02,1006.80,46.00,21.91943,30.96361
1713613581,20.82895,53.79416,19.02,1006.80,46.03,21.7583,30.89036
1713613591,20.82895,53.80484,19.02,1006.78,46.06,21.91943,30.79271
1713613601,20.8423,53.81705,19.02,1006.70,46.07,21.7583,30.71946
1713613611,20.8423,53.82773,19.02,1006.74,46.10,21.7583,30.67063
1713613621,20.8423,53.79568,19.02,1006.80,46.10,21.83887,30.57298
1713613631,20.85565,53.81857,19.02,1006.89,46.06,21.7583,30.54856
1713613641,20.85565,53.77585,19.02,1006.74,46.04,21.91943,30.52415
1713613651,20.8423,53.80789,19.02,1006.82,46.07,21.83887,30.47532
1713613661,20.8423,53.78195,19.02,1006.81,46.06,21.67773,30.42649
1713613671,20.82895,53.79416,19.02,1006.80,46.06,21.7583,30.35324
1713613681,20.8423,53.80789,19.01,1006.76,46.07,21.67773,30.23117
1713613691,20.8423,53.79568,19.01,1006.84,46.00,21.7583,30.15793
1713613701,20.8423,53.82773,19.01,1006.79,45.99,21.7583,30.06027
1713613711,20.85565,53.77585,19.01,1006.82,46.08,21.7583,29.98703
1713613721,20.82895,53.814,19.01,1006.76,46.10,21.91943,29.96261
1713613731,20.82895,53.79416,19.01,1006.73,46.19,21.7583,29.9382
1713613741,20.8423,53.81705,19.01,1006.79,46.09,21.83887,29.91379
1713613751,20.8423,53.80789,19.01,1006.78,46.06,21.83887,29.84054
1713613761,20.8423,53.81705,19.02,1006.75,46.03,21.91943,29.79172
1713613771,20.82895,53.8262,19.02,1006.83,46.10,21.83887,29.7673
1713613781,20.82895,53.8262,19.01,1006.82,46.05,21.7583,29.7673
1713613791,20.82895,53.8262,19.01,1006.76,46.02,21.91943,29.74289
1713613801,20.82895,53.72702,19.01,1006.79,46.06,21.7583,29.71847
1713613811,20.8423,53.73923,19.01,1006.79,46.03,21.67773,29.71847
1713613821,20.85565,53.80942,19.02,1006.85,46.06,21.91943,29.71847
1713613831,20.8423,53.82773,19.02,1006.80,46.05,21.91943,29.74289
1713613841,20.82895,53.84909,19.02,1006.80,46.02,21.91943,29.74289
1713613851,20.8423,53.83688,19.02,1006.86,46.04,21.7583,29.7673
1713613861,20.85565,53.80942,19.01,1006.84,46.04,21.7583,29.79172
1713613871,20.82895,53.84909,19.02,1006.81,46.08,21.91943,29.84054
1713613881,20.82895,53.88113,19.02,1006.80,46.07,21.83887,29.88937
1713613891,20.82895,53.83688,19.01,1006.84,46.10,21.7583,29.9382
1713613901,20.82895,53.86893,19.01,1006.84,46.08,21.7583,29.98703
1713613911,20.8423,53.85977,19.02,1006.91,46.06,21.7583,30.01145
1713613921,20.82895,53.83688,19.01,1006.79,46.12,21.7583,30.08469
1713613931,20.81293,53.84604,19.01,1006.81,46.05,21.7583,30.13352
1713613941,20.82895,53.83688,19.01,1006.81,46.05,21.7583,30.23117
1713613951,20.82895,53.86893,19.01,1006.83,46.05,21.83887,30.35324
1713613961,20.81293,53.90097,19.01,1006.79,46.09,21.91943,30.4509
1713613971,20.81293,53.85519,19.01,1006.79,46.09,21.91943,30.54856
1713613981,20.8423,53.89182,19.01,1006.82,46.08,21.83887,30.69505
1713613991,20.82895,53.86893,19.01,1006.84,46.15,21.91943,30.79271
1713614001,20.81293,53.88724,19.01,1006.82,46.12,21.83887,30.91478
1713614011,20.82895,53.90402,19.01,1006.88,46.09,21.91943,31.06126
1713614021,20.8423,53.89182,19.01,1006.84,46.13,21.7583,31.15892
1713614031,20.81293,53.8674,19.01,1006.79,46.10,21.7583,31.25811
1713614041,20.82895,53.85825,19.01,1006.85,46.12,21.7583,31.35577
1713614051,20.82895,53.89182,19.01,1006.80,46.10,21.7583,31.47784
1713614061,20.81293,53.84604,19.01,1006.79,46.14,21.7583,31.62432
1713614071,20.81293,53.8674,19.01,1006.71,46.04,21.7583,31.7464
1713614081,20.82895,53.89182,19.01,1006.77,46.09,21.67773,31.9173
1713614091,20.82895,53.85825,19.01,1006.74,46.14,21.7583,32.0882
1713614101,20.81293,53.8674,19.01,1006.79,46.12,21.67773,32.23468
1713614111,20.81293,53.8674,19.01,1006.75,46.12,21.91943,32.33234
1713614121,20.79958,53.80026,19.01,1006.76,46.10,21.83887,32.47883
1713614131,20.81293,53.77737,19.01,1006.90,46.09,21.91943,32.57648
1713614141,20.82895,53.84909,19.01,1006.79,46.13,21.83887,32.69855
1713614151,20.81293,53.85519,19.01,1006.83,46.15,21.91943,32.82063
1713614161,20.82895,53.86893,19.01,1006.77,46.16,21.7583,32.89387
1713614171,20.81293,53.88724,19.0,1006.79,46.16,21.7583,32.96712
1713614181,20.81293,53.85519,19.01,1006.77,46.14,21.83887,33.06477
1713614191,20.81293,53.91013,19.0,1006.81,46.17,21.7583,33.11361
1713614201,20.79958,53.86435,18.99,1006.78,46.26,21.7583,33.13802
1713614211,20.81293,53.88724,19.0,1006.81,46.18,21.91943,33.16243
1713614221,20.81293,53.91013,19.0,1006.81,46.17,21.83887,33.21126
1713614231,20.81293,53.91013,19.0,1006.81,46.12,21.91943,33.21126
1713614241,20.79958,53.88724,19.0,1006.81,46.13,21.91943,33.21126
1713614251,20.79958,53.9086,19.0,1006.82,46.25,21.7583,33.23568
1713614261,20.81293,53.90097,19.0,1006.81,46.18,21.67773,33.21126
1713614271,20.81293,53.94522,19.0,1006.85,46.11,21.7583,33.21126
1713614281,20.81293,53.90097,19.0,1006.82,46.16,21.91943,33.16243
1713614291,20.82895,53.94675,19.0,1006.87,46.16,21.7583,33.13802
1713614301,20.81293,53.93149,18.99,1006.85,46.13,21.7583,33.08919
1713614311,20.79958,53.94217,19.0,1006.84,46.13,22.0,33.06477
1713614321,20.78622,53.94064,19.0,1006.85,46.10,21.7583,33.04036
1713614331,20.81293,53.94522,18.99,1006.86,46.11,21.67773,33.01595
1713614341,20.79958,53.9086,18.99,1006.86,46.08,21.67773,32.96712
1713614351,20.79958,53.95132,19.0,1006.87,46.08,21.83887,32.91829
1713614361,20.79958,53.92844,18.99,1006.86,46.16,21.67773,32.86946
1713614371,20.81293,53.94522,18.98,1006.82,46.16,21.67773,32.82063
1713614381,20.81293,53.95438,18.99,1006.89,46.12,21.91943,32.7718
1713614391,20.79958,53.96353,18.99,1006.80,46.21,21.7583,32.72297
1713614401,20.79958,53.94217,18.99,1006.80,46.20,21.7583,32.62531
1713614411,20.81293,53.95438,18.99,1006.80,46.15,21.91943,32.52766
1713614421,20.79958,53.92844,18.99,1006.80,46.11,21.91943,32.33234
1713614431,20.81293,53.92233,18.99,1006.82,46.18,21.83887,32.16144
1713614441,20.79958,53.95132,18.99,1006.82,46.12,21.67773,32.06378
1713614451,20.79958,53.96353,18.98,1006.82,46.16,21.67773,31.94171
1713614461,20.79958,53.92844,18.99,1006.80,46.19,21.7583,31.89288
1713614471,20.81293,53.97726,18.99,1006.85,46.18,21.83887,31.81964
1713614481,20.82895,53.96811,18.99,1006.82,46.24,21.67773,31.69757
1713614491,20.79958,53.96353,18.98,1006.76,46.14,21.7583,31.50225
1713614501,20.78622,53.98337,18.99,1006.82,46.16,21.7583,31.33135
1713614511,20.79958,53.98337,18.99,1006.82,46.12,21.59716,31.15892
1713614521,20.78622,53.99557,18.99,1006.80,46.19,21.7583,30.96361
1713614531,20.81293,53.98642,18.99,1006.82,46.17,21.67773,30.71946
1713614541,20.79958,53.9971,19.0,1006.81,46.12,21.67773,30.54856
1713614551,20.78622,53.98337,18.99,1006.82,46.13,21.7583,30.42649
1713614561,20.81293,53.95438,19.0,1006.87,46.13,21.7583,30.30442
1713614571,20.79958,53.96353,18.98,1006.84,46.24,21.59716,30.18235
1713614581,20.79958,53.96353,18.99,1006.86,46.16,21.67773,30.06027
1713614591,20.81293,54.00015,18.99,1006.83,46.15,21.7583,29.9382
1713614601,20.79958,53.98337,18.98,1006.84,46.21,21.67773,29.84054
1713614611,20.79958,53.9971,18.98,1006.83,46.17,21.91943,29.74289
1713614621,20.78622,53.98337,18.99,1006.88,46.21,21.7583,29.64523
1713614631,20.78622,53.98337,18.98,1006.82,46.20,21.83887,29.54757
1713614641,20.79958,53.96353,18.99,1006.85,46.20,21.67773,29.44991
1713614651,20.78622,53.98337,18.97,1006.88,46.15,21.7583,29.35225
1713614661,20.79958,53.96353,18.98,1006.84,46.16,21.83887,29.27901
1713614671,20.78622,53.97269,18.97,1006.85,46.19,21.91943,29.20577
1713614681,20.79958,53.9971,18.98,1006.86,46.21,21.83887,29.10811
1713614691,20.81293,53.97726,18.98,1006.89,46.18,21.67773,29.01045
1713614701,20.79958,53.98337,18.98,1006.90,46.20,21.83887,28.93721
1713614711,20.81293,54.00931,18.98,1006.89,46.22,21.83887,28.81514
1713614721,20.81293,54.01999,18.99,1006.85,46.21,21.7583,28.71748
1713614731,20.79958,53.98337,18.98,1006.82,46.23,21.67773,28.59541
1713614741,20.79958,54.01846,18.98,1006.83,46.15,21.67773,28.52216
1713614751,20.81293,54.04135,18.98,1006.83,46.20,21.91943,28.42451
1713614761,20.7702,54.01389,18.97,1006.79,46.22,21.83887,28.35126
1713614771,20.79958,54.01846,18.97,1006.82,46.19,21.83887,28.22919
1713614781,20.78622,54.00473,18.97,1006.91,46.17,21.67773,28.15595
1713614791,20.78622,54.01541,18.97,1006.91,46.17,21.7583,28.03388
1713614801,20.79958,54.02762,18.97,1006.88,46.22,21.7583,27.96063
1713614811,20.78622,54.00473,18.98,1006.89,46.20,21.7583,27.88739
1713614821,20.78622,54.00473,18.97,1006.85,46.24,21.91943,27.83856
1713614831,20.79958,54.00626,18.97,1006.85,46.20,21.67773,27.76532
1713614841,20.79958,53.98337,18.97,1006.90,46.22,21.7583,27.69207
1713614851,20.78622,53.99557,18.98,1006.89,46.26,21.7583,27.61883
1713614861,20.78622,54.02457,18.98,1006.86,46.22,21.7583,27.54559
1713614871,20.78622,54.00473,18.98,1006.97,46.23,21.67773,27.44793
1713614881,20.79958,54.02762,18.96,1006.86,46.21,21.91943,27.3991
1713614891,20.81293,54.01999,18.97,1006.87,46.28,21.67773,27.30144
1713614901,20.79958,54.00626,18.97,1006.88,46.25,21.91943,27.2282
1713614911,20.7702,53.99252,18.97,1006.93,46.24,21.7583,27.10613
1713614921,20.81293,54.06424,18.96,1006.86,46.25,21.67773,27.00847
1713614931,20.7702,54.05661,18.96,1006.95,46.27,21.7583,26.91081
1713614941,20.78622,54.02457,18.97,1006.98,46.25,21.7583,26.81315
1713614951,20.79958,54.04135,18.97,1006.87,46.31,21.7583,26.7155
1713614961,20.79958,54.07339,18.96,1006.89,46.23,21.91943,26.59342
1713614971,20.81293,54.04135,18.97,1006.90,46.28,21.67773,26.49577
1713614981,20.78622,54.02457,18.97,1006.93,46.28,21.67773,26.42252
1713614991,20.78622,54.01541,18.96,1006.89,46.35,21.91943,26.34928
1713615001,20.79958,53.9971,18.97,1006.93,46.30,21.83887,26.27604
1713615011,20.78622,53.97269,18.97,1006.96,46.25,21.7583,26.17838
1713615021,20.79958,54.00626,18.97,1006.90,46.24,21.7583,26.10513
1713615031,20.78622,54.02457,18.97,1006.95,46.26,21.7583,26.03189
1713615041,20.7702,54.03677,18.97,1006.93,46.25,21.67773,25.90982
1713615051,20.79958,54.04135,18.97,1006.87,46.22,21.7583,25.86099
1713615061,20.7702,54.02304,18.96,1006.86,46.24,21.67773,25.73892
1713615071,20.7702,54.01389,18.97,1006.93,46.25,21.7583,25.66567
1713615081,20.78622,54.0383,18.97,1006.93,46.23,21.67773,25.5436
1713615091,20.81293,54.00931,18.97,1006.93,46.23,21.7583,25.44594
1713615101,20.79958,54.06119,18.97,1006.85,46.31,21.59716,25.32387
1713615111,20.78622,54.02457,18.97,1006.87,46.22,21.7583,25.22622
1713615121,20.79958,54.05203,18.97,1006.90,46.24,21.7583,25.15297
