timestamp,c_dht,h_dht,c_bme,p_bme,h_bme
1713396357,20.36164,52.68177,18.25,999.35,46.10
1713396367,20.37499,52.69551,18.25,999.33,46.09
1713396377,20.36164,52.69246,18.25,999.29,46.08
1713396387,20.36164,52.68177,18.25,999.35,46.07
1713396397,20.34562,52.66957,18.26,999.34,46.05
1713396407,20.36164,52.65126,18.25,999.35,46.04
1713396417,20.38834,52.6421,18.26,999.31,46.05
1713396427,20.34562,52.64668,18.25,999.35,46.07
1713396437,20.37499,52.67414,18.26,999.36,46.07
1713396447,20.34562,52.61464,18.25,999.38,46.04
1713396457,20.38834,52.65431,18.25,999.30,46.09
1713396467,20.34562,52.65889,18.25,999.33,46.11
1713396477,20.36164,52.68177,18.25,999.33,46.12
1713396487,20.37499,52.70619,18.25,999.35,46.10
1713396497,20.36164,52.69246,18.25,999.35,46.08
1713396507,20.37499,52.67414,18.24,999.28,46.09
1713396517,20.38834,52.6772,18.24,999.31,46.09
1713396527,20.37499,52.70619,18.25,999.29,46.07
1713396537,20.36164,52.69246,18.25,999.32,46.11
1713396547,20.34562,52.70161,18.24,999.37,46.11
1713396557,20.37499,52.7184,18.25,999.29,46.13
1713396567,20.36164,52.73671,18.25,999.29,46.11
1713396577,20.36164,52.68177,18.25,999.37,46.10
1713396587,20.34562,52.71382,18.25,999.29,46.11
1713396597,20.34562,52.67872,18.24,999.37,46.13
1713396607,20.34562,52.69093,18.24,999.34,46.12
1713396617,20.34562,52.71382,18.24,999.34,46.12
1713396627,20.34562,52.71382,18.24,999.36,46.11
1713396637,20.36164,52.69246,18.24,999.33,46.13
1713396647,20.34562,52.73365,18.24,999.33,46.11
1713396657,20.36164,52.73671,18.24,999.33,46.11
1713396667,20.34562,52.70161,18.24,999.33,46.11
1713396677,20.34562,52.67872,18.24,999.38,46.10
1713396687,20.36164,52.70466,18.23,999.30,46.12
1713396697,20.34562,52.71382,18.24,999.36,46.10
1713396707,20.34562,52.69093,18.24,999.34,46.10
1713396717,20.34562,52.65889,18.24,999.37,46.07
1713396727,20.34562,52.69093,18.24,999.30,46.10
1713396737,20.36164,52.66041,18.24,999.30,46.09
1713396747,20.36164,52.70466,18.24,999.34,46.09
1713396757,20.31892,52.6772,18.23,999.29,46.07
1713396767,20.36164,52.67262,18.24,999.28,46.08
1713396777,20.36164,52.68177,18.24,999.28,46.07
1713396787,20.34562,52.62684,18.24,999.31,46.07
1713396797,20.33227,52.65583,18.24,999.28,46.08
1713396807,20.33227,52.65583,18.23,999.32,46.07
1713396817,20.36164,52.67262,18.23,999.30,46.08
1713396827,20.36164,52.67262,18.24,999.30,46.09
1713396837,20.34562,52.67872,18.23,999.32,46.07
1713396847,20.31892,52.65431,18.23,999.27,46.07
1713396857,20.36164,52.62837,18.24,999.30,46.02
1713396867,20.34562,52.636,18.22,999.28,46.03
1713396877,20.33227,52.62379,18.23,999.26,46.02
1713396887,20.33227,52.61311,18.23,999.26,46.04
1713396897,20.34562,52.62684,18.23,999.23,46.07
1713396907,20.33227,52.62379,18.24,999.30,46.04
1713396917,20.34562,52.636,18.23,999.24,46.07
1713396927,20.36164,52.63752,18.23,999.29,46.04
1713396937,20.34562,52.62684,18.23,999.26,46.05
1713396947,20.34562,52.64668,18.23,999.26,46.04
1713396957,20.34562,52.64668,18.23,999.32,46.05
1713396967,20.31892,52.59022,18.23,999.32,46.05
1713396977,20.33227,52.64668,18.23,999.27,46.09
1713396987,20.33227,52.64668,18.22,999.30,46.07
1713396997,20.34562,52.65889,18.22,999.25,46.07
1713397007,20.33227,52.63295,18.23,999.29,46.07
1713397017,20.31892,52.63295,18.22,999.25,46.07
1713397027,20.31892,52.66499,18.22,999.28,46.11
1713397037,20.31892,52.69703,18.22,999.23,46.11
1713397047,20.33227,52.6772,18.23,999.18,46.10
1713397057,20.31892,52.68788,18.22,999.28,46.10
1713397067,20.34562,52.7245,18.22,999.25,46.10
1713397077,20.33227,52.65583,18.22,999.25,46.11
1713397087,20.34562,52.66957,18.22,999.25,46.13
1713397097,20.34562,52.70161,18.22,999.33,46.15
1713397107,20.31892,52.71992,18.22,999.31,46.14
1713397117,20.31892,52.75196,18.22,999.31,46.13
1713397127,20.33227,52.71077,18.21,999.28,46.12
1713397137,20.33227,52.72297,18.22,999.27,46.11
1713397147,20.33227,52.71077,18.22,999.31,46.10
1713397157,20.33227,52.70008,18.22,999.30,46.10
1713397167,20.31892,52.66499,18.22,999.31,46.10
1713397177,20.31892,52.66499,18.22,999.30,46.09
1713397187,20.31892,52.65431,18.21,999.32,46.08
1713397197,20.33227,52.66804,18.22,999.27,46.07
1713397207,20.31892,52.61006,18.22,999.25,46.04
1713397217,20.33227,52.63295,18.22,999.27,46.05
1713397227,20.30289,52.62226,18.22,999.31,46.04
1713397237,20.31892,52.62226,18.21,999.31,46.00
1713397247,20.30289,52.56733,18.22,999.30,46.01
1713397257,20.30289,52.63142,18.21,999.35,46.04
1713397267,20.28954,52.62837,18.22,999.30,46.04
1713397277,20.30289,52.66346,18.22,999.30,46.05
1713397287,20.31892,52.61006,18.22,999.30,46.02
1713397297,20.28954,52.60853,18.22,999.33,46.01
1713397307,20.33227,52.56886,18.21,999.32,46.02
1713397317,20.30289,52.58717,18.21,999.26,46.00
1713397327,20.33227,52.62379,18.22,999.35,46.02
1713397337,20.31892,52.63295,18.21,999.31,46.00
1713397347,20.30289,52.59632,18.2,999.33,46.00
1713397357,20.33227,52.59175,18.21,999.36,46.01
1713397367,20.31892,52.59938,18.22,999.31,46.00
1713397377,20.31892,52.59022,18.22,999.30,46.03
1713397387,20.30289,52.63142,18.2,999.27,46.04
1713397397,20.33227,52.63295,18.2,999.32,46.06
1713397407,20.31892,52.59938,18.2,999.28,46.08
1713397417,20.33227,52.6772,18.2,999.27,46.13
1713397427,20.30289,52.7184,18.21,999.28,46.13
1713397437,20.30289,52.7184,18.2,999.28,46.14
1713397447,20.30289,52.68635,18.2,999.29,46.13
1713397457,20.31892,52.70924,18.2,999.28,46.10
1713397467,20.31892,52.70924,18.2,999.29,46.11
1713397477,20.30289,52.7184,18.2,999.27,46.10
1713397487,20.30289,52.67414,18.19,999.29,46.10
1713397497,20.30289,52.68635,18.2,999.27,46.08
1713397507,20.28954,52.65126,18.2,999.27,46.07
1713397517,20.30289,52.6421,18.2,999.29,46.06
1713397527,20.30289,52.67414,18.19,999.34,46.06
1713397537,20.30289,52.68635,18.2,999.32,46.07
1713397547,20.31892,52.63295,18.2,999.29,46.05
1713397557,20.30289,52.63142,18.2,999.30,46.02
1713397567,20.30289,52.56733,18.2,999.27,45.92
1713397577,20.27619,52.48645,18.2,999.28,45.96
1713397587,20.30289,52.48951,18.19,999.25,45.97
1713397597,20.31892,52.53528,18.19,999.23,45.98
1713397607,20.30289,52.52155,18.19,999.28,45.97
1713397617,20.30289,52.5536,18.2,999.32,46.00
1713397627,20.30289,52.5536,18.2,999.29,46.00
1713397637,20.30289,52.58717,18.19,999.25,46.02
1713397647,20.28954,52.57344,18.19,999.34,46.02
1713397657,20.30289,52.59632,18.19,999.34,46.02
1713397667,20.30289,52.62226,18.2,999.32,46.02
1713397677,20.30289,52.60853,18.19,999.31,46.02
1713397687,20.30289,52.60853,18.19,999.33,46.02
1713397697,20.28954,52.59632,18.19,999.23,46.02
1713397707,20.28954,52.58564,18.19,999.25,46.02
1713397717,20.28954,52.61921,18.19,999.25,46.01
1713397727,20.31892,52.61006,18.19,999.31,46.00
1713397737,20.28954,52.5536,18.18,999.26,45.98
1713397747,20.30289,52.5536,18.19,999.31,45.97
1713397757,20.30289,52.56733,18.19,999.31,45.99
1713397767,20.28954,52.54139,18.18,999.30,45.97
1713397777,20.27619,52.54139,18.18,999.30,46.00
1713397787,20.30289,52.57649,18.19,999.39,46.00
1713397797,20.30289,52.54445,18.18,999.35,45.98
1713397807,20.28954,52.5307,18.19,999.39,45.97
1713397817,20.28954,52.50934,18.19,999.28,45.95
1713397827,20.30289,52.54445,18.18,999.30,45.97
1713397837,20.30289,52.56733,18.19,999.31,46.02
1713397847,20.27619,52.58564,18.18,999.21,45.98
1713397857,20.30289,52.5536,18.18,999.29,45.97
1713397867,20.28954,52.56428,18.18,999.26,45.96
1713397877,20.28954,52.50934,18.18,999.42,45.96
1713397887,20.30289,52.53223,18.18,999.29,45.96
1713397897,20.30289,52.53223,18.18,999.24,45.97
1713397907,20.30289,52.5536,18.18,999.27,45.96
1713397917,20.28954,52.50934,18.18,999.26,45.97
1713397927,20.27619,52.5307,18.18,999.30,45.95
1713397937,20.26284,52.52765,18.18,999.27,45.96
1713397947,20.28954,52.58564,18.18,999.28,45.95
1713397957,20.28954,52.49866,18.18,999.32,45.94
1713397967,20.28954,52.49866,18.18,999.26,45.93
1713397977,20.28954,52.47577,18.18,999.29,45.92
1713397987,20.27619,52.45288,18.18,999.32,45.91
1713397997,20.28954,52.45441,18.18,999.38,45.93
1713398007,20.27619,52.49561,18.18,999.34,45.92
1713398017,20.28954,52.46662,18.18,999.30,45.92
1713398027,20.27619,52.47577,18.18,999.26,45.91
1713398037,20.27619,52.48645,18.18,999.34,45.92
1713398047,20.26284,52.47272,18.18,999.31,45.91
1713398057,20.27619,52.47577,18.17,999.25,45.92
1713398067,20.28954,52.48645,18.18,999.26,45.91
1713398077,20.27619,52.46357,18.17,999.27,45.91
1713398087,20.28954,52.46662,18.17,999.27,45.90
1713398097,20.27619,52.45288,18.18,999.31,45.92
1713398107,20.26284,52.48493,18.17,999.38,45.92
1713398117,20.26284,52.44983,18.17,999.27,45.91
1713398127,20.27619,52.50782,18.18,999.36,45.90
1713398137,20.27619,52.48645,18.17,999.36,45.92
1713398147,20.30289,52.4773,18.18,999.31,45.91
1713398157,20.27619,52.47577,18.17,999.27,45.91
1713398167,20.27619,52.47577,18.17,999.24,45.88
1713398177,20.27619,52.43152,18.17,999.30,45.88
1713398187,20.28954,52.44526,18.16,999.34,45.88
1713398197,20.27619,52.43152,18.16,999.39,45.86
1713398207,20.26284,52.41779,18.16,999.26,45.86
1713398217,20.30289,52.42237,18.17,999.24,45.85
1713398227,20.27619,52.44373,18.17,999.29,45.85
1713398237,20.26284,52.38575,18.16,999.30,45.86
1713398247,20.26284,52.44068,18.16,999.34,45.89
1713398257,20.26284,52.47272,18.17,999.35,45.89
1713398267,20.26284,52.44983,18.17,999.27,45.88
1713398277,20.27619,52.44373,18.17,999.33,45.88
1713398287,20.26284,52.46357,18.18,999.31,45.90
1713398297,20.27619,52.46357,18.16,999.39,45.88
1713398307,20.27619,52.44373,18.17,999.29,45.87
1713398317,20.27619,52.45288,18.17,999.30,45.91
1713398327,20.27619,52.45288,18.17,999.30,45.92
1713398337,20.27619,52.5307,18.16,999.37,45.89
1713398347,20.27619,52.49561,18.16,999.26,45.88
1713398357,20.27619,52.42084,18.17,999.27,45.85
1713398367,20.24682,52.4712,18.16,999.31,45.86
1713398377,20.27619,52.47577,18.17,999.30,45.84
1713398387,20.26284,52.44068,18.16,999.37,45.83
1713398397,20.26284,52.40863,18.16,999.37,45.85
1713398407,20.24682,52.40711,18.17,999.33,45.90
1713398417,20.26284,52.44983,18.16,999.29,45.88
1713398427,20.26284,52.44983,18.16,999.29,45.86
1713398437,20.24682,52.44983,18.17,999.27,45.86
1713398447,20.26284,52.41779,18.16,999.22,45.84
1713398457,20.28954,52.44526,18.16,999.28,45.86
1713398467,20.24682,52.4712,18.16,999.26,45.88
1713398477,20.26284,52.41779,18.16,999.28,45.85
1713398487,20.26284,52.40863,18.16,999.37,45.83
1713398497,20.24682,52.37201,18.16,999.28,45.83
1713398507,20.24682,52.38422,18.16,999.26,45.83
1713398517,20.24682,52.36286,18.15,999.24,45.81
1713398527,20.24682,52.36286,18.16,999.36,45.81
1713398537,20.26284,52.38575,18.15,999.24,45.82
1713398547,20.24682,52.37201,18.15,999.35,45.82
1713398557,20.24682,52.41626,18.15,999.24,45.83
1713398567,20.24682,52.36286,18.16,999.25,45.80
1713398577,20.24682,52.35218,18.15,999.24,45.81
1713398587,20.26284,52.37506,18.15,999.24,45.83
1713398597,20.26284,52.36591,18.15,999.32,45.77
1713398607,20.27619,52.3537,18.16,999.25,45.75
1713398617,20.24682,52.32929,18.16,999.22,45.79
1713398627,20.24682,52.30793,18.15,999.24,45.81
1713398637,20.26284,52.37506,18.15,999.30,45.81
1713398647,20.23347,52.37049,18.15,999.30,45.80
1713398657,20.26284,52.33081,18.15,999.38,45.78
1713398667,20.26284,52.38575,18.15,999.27,45.78
1713398677,20.24682,52.36286,18.15,999.30,45.80
1713398687,20.26284,52.33997,18.15,999.27,45.82
1713398697,20.23347,52.36133,18.15,999.24,45.82
1713398707,20.24682,52.36286,18.15,999.27,45.81
1713398717,20.26284,52.33081,18.15,999.27,45.82
1713398727,20.22012,52.39032,18.15,999.30,45.82
1713398737,20.26284,52.36591,18.15,999.27,45.82
1713398747,20.26284,52.37506,18.15,999.26,45.81
1713398757,20.26284,52.36591,18.15,999.24,45.80
1713398767,20.24682,52.33997,18.15,999.34,45.80
1713398777,20.26284,52.36591,18.14,999.31,45.75
1713398787,20.22012,52.3476,18.15,999.22,45.77
1713398797,20.27619,52.32166,18.14,999.20,45.78
1713398807,20.23347,52.33844,18.14,999.25,45.75
1713398817,20.24682,52.33997,18.14,999.33,45.75
1713398827,20.23347,52.33844,18.15,999.26,45.76
1713398837,20.23347,52.3064,18.14,999.23,45.77
1713398847,20.24682,52.27436,18.14,999.25,45.77
1713398857,20.23347,52.31556,18.15,999.23,45.75
1713398867,20.23347,52.33844,18.14,999.22,45.77
1713398877,20.23347,52.3064,18.14,999.23,45.76
1713398887,20.24682,52.29725,18.13,999.29,45.76
1713398897,20.23347,52.3064,18.14,999.30,45.74
1713398907,20.24682,52.27436,18.14,999.25,45.72
1713398917,20.26284,52.27588,18.14,999.30,45.74
1713398927,20.24682,52.28504,18.14,999.23,45.74
1713398937,20.24682,52.26215,18.14,999.22,45.75
1713398947,20.23347,52.27436,18.14,999.23,45.73
1713398957,20.23347,52.3064,18.14,999.23,45.74
1713398967,20.24682,52.26215,18.14,999.25,45.71
1713398977,20.24682,52.27436,18.14,999.25,45.71
1713398987,20.23347,52.25147,18.14,999.23,45.72
1713398997,20.20676,52.28046,18.15,999.23,45.72
1713399007,20.23347,52.29419,18.14,999.28,45.70
1713399017,20.23347,52.25147,18.14,999.25,45.71
1713399027,20.23347,52.23926,18.14,999.23,45.70
1713399037,20.24682,52.29725,18.13,999.32,45.72
1713399047,20.23347,52.27436,18.14,999.23,45.72
1713399057,20.26284,52.28809,18.13,999.18,45.73
1713399067,20.22012,52.24842,18.14,999.25,45.71
1713399077,20.24682,52.25299,18.13,999.21,45.67
1713399087,20.22012,52.21637,18.14,999.22,45.67
1713399097,20.23347,52.21943,18.13,999.20,45.71
1713399107,20.23347,52.28504,18.13,999.21,45.73
1713399117,20.23347,52.27436,18.13,999.21,45.74
1713399127,20.23347,52.26062,18.13,999.21,45.72
1713399137,20.23347,52.23926,18.13,999.21,45.72
1713399147,20.23347,52.23011,18.12,999.22,45.70
1713399157,20.22012,52.23774,18.13,999.18,45.72
1713399167,20.24682,52.23011,18.13,999.21,45.72
1713399177,20.24682,52.24231,18.12,999.20,45.72
1713399187,20.26284,52.24384,18.12,999.20,45.70
1713399197,20.23347,52.25147,18.12,999.33,45.72
1713399207,20.22012,52.27131,18.13,999.20,45.72
1713399217,20.23347,52.26062,18.12,999.25,45.70
1713399227,20.23347,52.25147,18.13,999.27,45.72
1713399237,20.24682,52.26215,18.13,999.24,45.71
1713399247,20.23347,52.23926,18.13,999.20,45.71
1713399257,20.22012,52.26062,18.13,999.18,45.71
1713399267,20.26284,52.2652,18.13,999.20,45.74
1713399277,20.22012,52.24842,18.13,999.18,45.72
1713399287,20.20676,52.23774,18.12,999.22,45.74
1713399297,20.20676,52.23774,18.13,999.27,45.72
1713399307,20.22012,52.27131,18.12,999.17,45.72
1713399317,20.23347,52.23011,18.13,999.18,45.70
1713399327,20.23347,52.23926,18.13,999.21,45.71
1713399337,20.20676,52.23774,18.12,999.25,45.70
1713399347,20.23347,52.25147,18.13,999.20,45.70
1713399357,20.22012,52.27131,18.12,999.22,45.68
1713399367,20.20676,52.21485,18.12,999.20,45.68
1713399377,20.22012,52.22858,18.12,999.25,45.66
1713399387,20.20676,52.19349,18.12,999.13,45.68
1713399397,20.23347,52.21943,18.11,999.23,45.66
1713399407,20.22012,52.18433,18.12,999.20,45.67
1713399417,20.22012,52.18433,18.11,999.18,45.67
1713399427,20.20676,52.20569,18.12,999.30,45.67
1713399437,20.22012,52.22858,18.12,999.21,45.66
1713399447,20.20676,52.22553,18.11,999.23,45.66
1713399457,20.22012,52.20722,18.12,999.21,45.65
1713399467,20.20676,52.20569,18.11,999.26,45.66
1713399477,20.22012,52.18433,18.11,999.28,45.65
1713399487,20.20676,52.1828,18.12,999.28,45.67
1713399497,20.20676,52.20569,18.11,999.20,45.65
1713399507,20.19074,52.1828,18.11,999.20,45.64
1713399517,20.23347,52.16449,18.11,999.18,45.65
1713399527,20.23347,52.16449,18.12,999.30,45.63
1713399537,20.22012,52.15229,18.11,999.26,45.64
1713399547,20.22012,52.18433,18.12,999.21,45.66
1713399557,20.24682,52.16449,18.11,999.23,45.64
1713399567,20.22012,52.17365,18.11,999.21,45.63
1713399577,20.20676,52.20569,18.11,999.28,45.64
1713399587,20.22012,52.13855,18.11,999.29,45.63
1713399597,20.23347,52.1416,18.11,999.23,45.59
1713399607,20.22012,52.12939,18.11,999.25,45.58
1713399617,20.23347,52.1416,18.11,999.31,45.56
1713399627,20.20676,52.05157,18.11,999.20,45.53
1713399637,20.19074,52.10498,18.12,999.27,45.55
1713399647,20.22012,52.11871,18.11,999.28,45.56
1713399657,20.17739,52.10193,18.1,999.26,45.59
1713399667,20.19074,52.15686,18.11,999.20,45.58
1713399677,20.22012,52.12939,18.1,999.26,45.60
1713399687,20.20676,52.11566,18.11,999.24,45.63
1713399697,20.22012,52.11871,18.11,999.26,45.64
1713399707,20.19074,52.14771,18.11,999.25,45.65
1713399717,20.22012,52.13855,18.11,999.26,45.65
1713399727,20.20676,52.15992,18.11,999.28,45.64
1713399737,20.20676,52.15992,18.11,999.22,45.63
1713399747,20.22012,52.16144,18.11,999.27,45.64
1713399757,20.22012,52.16144,18.11,999.23,45.65
1713399767,20.20676,52.13855,18.11,999.24,45.62
1713399777,20.20676,52.1828,18.11,999.19,45.63
1713399787,20.20676,52.15992,18.1,999.26,45.62
1713399797,20.20676,52.1706,18.11,999.22,45.60
1713399807,20.20676,52.13855,18.11,999.22,45.62
1713399817,20.22012,52.10956,18.11,999.23,45.61
1713399827,20.22012,52.09735,18.1,999.29,45.63
1713399837,20.20676,52.12787,18.11,999.19,45.60
1713399847,20.20676,52.11566,18.1,999.23,45.60
1713399857,20.19074,52.12787,18.1,999.26,45.60
1713399867,20.20676,52.11566,18.1,999.23,45.61
1713399877,20.19074,52.10498,18.1,999.18,45.61
1713399887,20.20676,52.13855,18.1,999.26,45.61
1713399897,20.19074,52.12787,18.1,999.26,45.60
1713399907,20.20676,52.13855,18.1,999.18,45.62
1713399917,20.19074,52.14771,18.1,999.13,45.64
1713399927,20.19074,52.11414,18.1,999.21,45.63
1713399937,20.22012,52.13855,18.09,999.17,45.64
1713399947,20.22012,52.13855,18.09,999.19,45.65
1713399957,20.20676,52.1706,18.09,999.25,45.62
1713399967,20.20676,52.1706,18.1,999.12,45.64
1713399977,20.20676,52.12787,18.09,999.14,45.62
1713399987,20.20676,52.12787,18.09,999.19,45.62
1713399997,20.19074,52.14771,18.1,999.24,45.64
1713400007,20.20676,52.11566,18.09,999.25,45.64
1713400017,20.17739,52.13397,18.11,999.19,45.64
1713400027,20.19074,52.13702,18.09,999.25,45.62
1713400037,20.20676,52.11566,18.1,999.15,45.64
1713400047,20.20676,52.15992,18.09,999.21,45.61
1713400057,20.22012,52.11871,18.09,999.11,45.62
1713400067,20.19074,52.13702,18.09,999.17,45.59
1713400077,20.20676,52.08362,18.09,999.16,45.58
1713400087,20.17739,52.07904,18.09,999.17,45.59
1713400097,20.20676,52.11566,18.08,999.15,45.59
1713400107,20.19074,52.08209,18.09,999.21,45.57
1713400117,20.20676,52.03174,18.09,999.24,45.59
1713400127,20.19074,52.02869,18.08,999.20,45.39
1713400137,20.19074,51.88525,18.08,999.12,45.42
1713400147,20.16404,51.93713,18.09,999.19,45.48
1713400157,20.19074,52.0058,18.09,999.24,45.51
1713400167,20.17739,51.99207,18.07,999.11,45.50
1713400177,20.20676,52.03174,18.08,999.14,45.52
1713400187,20.19074,52.05005,18.08,999.23,45.51
1713400197,20.17739,52.01495,18.08,999.15,45.51
1713400207,20.16404,52.03632,18.08,999.20,45.55
1713400217,20.20676,52.01801,18.08,999.14,45.54
1713400227,20.19074,52.08209,18.08,999.14,45.54
1713400237,20.19074,52.03784,18.08,999.12,45.56
1713400247,20.17739,52.0592,18.08,999.18,45.51
1713400257,20.17739,52.06989,18.08,999.12,45.53
1713400267,20.16404,52.05615,18.08,999.21,45.55
1713400277,20.16404,52.03632,18.07,999.22,45.54
1713400287,20.17739,52.01495,18.08,999.20,45.49
1713400297,20.17739,51.97223,18.08,999.21,45.49
1713400307,20.20676,51.99664,18.08,999.23,45.49
1713400317,20.16404,52.00427,18.08,999.15,45.49
1713400327,20.16404,51.99207,18.07,999.11,45.50
1713400337,20.19074,52.03784,18.08,999.14,45.51
1713400347,20.17739,52.03632,18.08,999.22,45.50
1713400357,20.17739,52.01495,18.07,999.13,45.50
1713400367,20.17739,52.03632,18.08,999.12,45.48
1713400377,20.19074,51.97375,18.07,999.22,45.48
1713400387,20.17739,52.0058,18.07,999.19,45.48
1713400397,20.16404,52.01343,18.07,999.11,45.47
1713400407,20.16404,52.00427,18.07,999.24,45.48
1713400417,20.19074,52.0058,18.07,999.11,45.48
1713400427,20.17739,52.02716,18.07,999.14,45.46
1713400437,20.17739,51.99207,18.08,999.22,45.47
1713400447,20.19074,51.99512,18.08,999.14,45.47
1713400457,20.17739,51.97223,18.08,999.12,45.46
1713400467,20.16404,51.99207,18.07,999.22,45.46
1713400477,20.17739,52.0058,18.07,999.15,45.48
1713400487,20.16404,52.00427,18.07,999.22,45.48
1713400497,20.16404,51.92645,18.06,999.12,45.46
1713400507,20.17739,52.01495,18.07,999.13,45.47
1713400517,20.16404,51.93713,18.07,999.15,45.44
1713400527,20.17739,51.9173,18.07,999.15,45.39
1713400537,20.14802,51.89136,18.07,999.16,45.40
1713400547,20.14802,51.93561,18.07,999.15,45.41
1713400557,20.16404,51.94934,18.06,999.14,45.44
1713400567,20.14802,51.91272,18.06,999.17,45.46
1713400577,20.13467,51.97681,18.07,999.24,45.47
1713400587,20.16404,51.9585,18.07,999.24,45.46
1713400597,20.16404,51.98138,18.06,999.15,45.48
1713400607,20.16404,52.00427,18.07,999.18,45.46
1713400617,20.16404,51.96918,18.06,999.23,45.46
