timestamp,c_sht,h_sht,c_bme,p_bme,h_bme,c_lm,lux_diode
1713637781,20.75684,54.16495,18.94,1007.05,46.24,21.67773,14.65171
1713637791,20.75684,54.18784,18.94,1007.01,46.25,21.67773,14.55406
1713637801,20.74349,54.15122,18.94,1007.02,46.29,21.67773,14.4564
1713637811,20.74349,54.1619,18.94,1007.09,46.3,21.67773,14.35874
1713637821,20.74349,54.19394,18.94,1007.04,46.35,21.67773,14.26108
1713637831,20.74349,54.17411,18.94,1007.12,46.27,21.67773,14.13901
1713637841,20.73014,54.14817,18.94,1006.99,46.35,21.67773,14.06577
1713637851,20.73014,54.19242,18.94,1007.02,46.41,21.67773,13.96811
1713637861,20.74349,54.17411,18.95,1007.04,46.31,21.59716,13.82162
1713637871,20.73014,54.17105,18.95,1007.09,46.32,21.7583,13.74838
1713637881,20.73014,54.17105,18.94,1007.01,46.24,21.67773,13.62631
1713637891,20.73014,54.16037,18.94,1007.02,46.25,21.7583,13.55306
1713637901,20.74349,54.1619,18.94,1006.99,46.25,21.7583,13.43099
1713637911,20.73014,54.12833,18.95,1007.0,46.32,21.7583,13.35775
1713637921,20.74349,54.11917,18.94,1007.04,46.25,21.7583,13.23568
1713637931,20.74349,54.11917,18.95,1007.06,46.29,21.67773,13.13802
1713637941,20.74349,54.1619,18.94,1007.07,46.32,21.67773,13.04036
1713637951,20.74349,54.15122,18.94,1007.06,46.33,21.67773,12.9427
1713637961,20.74349,54.15122,18.94,1007.06,46.4,21.7583,12.84505
1713637971,20.73014,54.16037,18.93,1007.02,46.37,21.7583,12.74739
1713637981,20.74349,54.17411,18.94,1007.01,46.38,21.67773,12.62531
1713637991,20.74349,54.17411,18.93,1007.02,46.35,21.67773,12.55207
1713638001,20.74349,54.20615,18.93,1006.96,46.36,21.67773,12.4773
1713638011,20.74349,54.20615,18.93,1007.1,46.34,21.7583,12.4773
1713638021,20.75684,54.21988,18.93,1007.02,46.35,21.67773,12.4773
1713638031,20.75684,54.21988,18.93,1007.02,46.36,21.59716,12.45289
1713638041,20.73014,54.18326,18.93,1007.07,46.33,21.7583,12.33082
1713638051,20.74349,54.17411,18.92,1007.01,46.38,21.7583,12.23316
1713638061,20.73014,54.2031,18.93,1007.02,46.33,21.67773,12.1355
1713638071,20.74349,54.17411,18.93,1007.02,46.3,21.59716,12.03784
1713638081,20.73014,54.19242,18.92,1007.01,46.34,21.67773,11.94018
1713638091,20.74349,54.18479,18.92,1006.97,46.31,21.67773,11.84253
1713638101,20.73014,54.19242,18.92,1006.98,46.3,21.7583,11.74487
1713638111,20.73014,54.18326,18.92,1007.12,46.3,21.67773,11.64721
1713638121,20.75684,54.19699,18.92,1007.04,46.31,21.67773,11.54955
1713638131,20.74349,54.18479,18.91,1007.07,46.35,21.51659,11.42748
1713638141,20.73014,54.13901,18.92,1007.06,46.4,21.67773,11.35424
1713638151,20.73014,54.14817,18.91,1007.07,46.33,21.67773,11.25658
1713638161,20.71412,54.23514,18.91,1006.99,46.36,21.67773,11.15892
1713638171,20.71412,54.20157,18.92,1007.03,46.33,21.7583,11.03685
1713638181,20.73014,54.2031,18.91,1007.05,46.36,21.59716,10.96361
1713638191,20.71412,54.18021,18.91,1007.05,46.32,21.67773,10.86595
1713638201,20.74349,54.19394,18.92,1007.05,46.33,21.67773,10.76829
1713638211,20.73014,54.2031,18.91,1007.05,46.35,21.67773,10.64622
1713638221,20.73014,54.18326,18.91,1007.07,46.36,21.67773,10.57298
1713638231,20.71412,54.18937,18.91,1007.05,46.38,21.67773,10.4509
1713638241,20.71412,54.18937,18.91,1007.04,46.43,21.59716,10.35325
1713638251,20.73014,54.18326,18.91,1007.13,46.38,21.67773,10.25559
1713638261,20.73014,54.2031,18.92,1007.05,46.37,21.67773,10.15793
1713638271,20.73014,54.22599,18.91,1007.1,46.36,21.59716,10.06027
1713638281,20.71412,54.16953,18.91,1007.04,46.42,21.67773,9.98703
1713638291,20.74349,54.20615,18.92,1007.04,46.45,21.67773,9.864958
1713638301,20.74349,54.19394,18.92,1007.06,46.39,21.59716,9.7673
1713638311,20.74349,54.27024,18.92,1007.0,46.36,21.7583,9.645228
1713638321,20.71412,54.22446,18.91,1007.07,46.38,21.67773,9.571984
1713638331,20.73014,54.24735,18.91,1007.1,46.32,21.59716,9.449913
1713638341,20.71412,54.2443,18.91,1007.07,46.36,21.59716,9.376669
1713638351,20.71412,54.23514,18.91,1007.07,46.38,21.67773,9.254597
1713638361,20.74349,54.21683,18.9,1007.11,46.36,21.59716,9.132524
1713638371,20.71412,54.18021,18.91,1007.1,46.38,21.67773,9.034867
1713638381,20.74349,54.21683,18.91,1007.05,46.36,21.59716,8.961624
1713638391,20.71412,54.21225,18.91,1007.09,46.33,21.67773,8.863966
1713638401,20.71412,54.18937,18.89,1007.07,46.33,21.67773,8.766309
1713638411,20.73014,54.22599,18.91,1007.09,46.31,21.67773,8.668651
1713638421,20.71412,54.21225,18.9,1007.08,46.38,21.67773,8.595407
1713638431,20.71412,54.20157,18.91,1007.07,46.36,21.7583,8.473335
1713638441,20.71412,54.20157,18.91,1007.1,46.32,21.67773,8.375677
1713638451,20.71412,54.18021,18.9,1007.08,46.34,21.67773,8.302434
1713638461,20.70077,54.19852,18.89,1007.12,46.4,21.59716,8.204776
1713638471,20.68742,54.19699,18.9,1007.19,46.41,21.67773,8.107119
1713638481,20.73014,54.19242,18.9,1007.14,46.33,21.67773,8.033875
1713638491,20.70077,54.18784,18.89,1007.1,46.39,21.67773,7.936218
1713638501,20.71412,54.2443,18.9,1007.11,46.38,21.59716,7.862974
1713638511,20.73014,54.23819,18.9,1007.08,46.43,21.67773,7.765316
1713638521,20.71412,54.22446,18.89,1007.11,46.39,21.67773,7.667658
1713638531,20.71412,54.21225,18.9,1007.1,46.37,21.67773,7.570001
1713638541,20.73014,54.23819,18.89,1007.04,46.33,21.59716,7.496758
1713638551,20.73014,54.22599,18.89,1007.11,46.39,21.7583,7.3991
1713638561,20.71412,54.18937,18.89,1007.12,46.37,21.59716,7.301442
1713638571,20.73014,54.25803,18.89,1007.12,46.41,21.59716,7.228199
1713638581,20.71412,54.2565,18.89,1007.07,46.44,21.51659,7.130541
1713638591,20.73014,54.27024,18.89,1007.1,46.34,21.67773,7.057298
1713638601,20.68742,54.21988,18.89,1007.11,46.4,21.59716,6.984054
1713638611,20.74349,54.24887,18.88,1007.05,46.37,21.67773,6.886396
1713638621,20.70077,54.21073,18.88,1007.16,46.39,21.59716,6.837568
1713638631,20.73014,54.22599,18.88,1007.11,46.4,21.59716,6.715496
1713638641,20.71412,54.23514,18.89,1007.09,46.39,21.67773,6.617838
1713638651,20.71412,54.20157,18.88,1007.08,46.37,21.7583,6.544594
1713638661,20.70077,54.22141,18.88,1007.16,46.42,21.7583,6.471352
1713638671,20.71412,54.21225,18.88,1007.05,46.37,21.67773,6.422523
1713638681,20.71412,54.26566,18.88,1007.16,46.39,21.67773,6.324865
1713638691,20.70077,54.22141,18.89,1007.14,46.43,21.7583,6.251621
1713638701,20.71412,54.22446,18.87,1007.09,46.43,21.67773,6.201266
1713638711,20.71412,54.23514,18.88,1007.16,46.35,21.59716,6.128023
1713638721,20.70077,54.24277,18.87,1007.12,46.41,21.59716,6.05478
1713638731,20.70077,54.19852,18.88,1007.13,46.36,21.67773,5.981536
1713638741,20.70077,54.23362,18.88,1007.13,46.37,21.67773,5.908293
1713638751,20.71412,54.2565,18.87,1007.09,46.4,21.7583,5.859465
1713638761,20.70077,54.19852,18.88,1007.19,46.42,21.7583,5.761806
1713638771,20.71412,54.20157,18.89,1007.15,46.37,21.67773,5.712978
1713638781,20.71412,54.2565,18.89,1007.15,46.39,21.59716,5.61532
1713638791,20.68742,54.23972,18.89,1007.14,46.38,21.67773,5.566491
1713638801,20.71412,54.21225,18.88,1007.13,46.4,21.51659,5.468833
1713638811,20.71412,54.22446,18.89,1007.18,46.34,21.59716,5.420004
1713638821,20.70077,54.22141,18.88,1007.11,46.37,21.59716,5.346761
1713638831,20.70077,54.24277,18.88,1007.13,46.39,21.59716,5.297933
1713638841,20.71412,54.22446,18.87,1007.06,46.35,21.59716,5.224689
1713638851,20.71412,54.2443,18.88,1007.16,46.36,21.59716,5.17586
1713638861,20.71412,54.2443,18.87,1007.08,46.42,21.67773,5.102617
1713638871,20.70077,54.27634,18.87,1007.14,46.38,21.59716,5.029374
1713638881,20.68742,54.23056,18.88,1007.13,46.34,21.7583,4.980545
1713638891,20.67406,54.22904,18.87,1007.09,46.4,21.67773,4.931716
1713638901,20.68742,54.19699,18.87,1007.14,46.34,21.59716,4.834058
1713638911,20.70077,54.23362,18.87,1007.14,46.41,21.59716,4.785229
1713638921,20.68742,54.26261,18.88,1007.1,46.44,21.59716,4.736401
1713638931,20.68742,54.26261,18.88,1007.11,46.36,21.59716,4.663157
1713638941,20.70077,54.24277,18.88,1007.13,46.43,21.59716,4.589914
1713638951,20.68742,54.23972,18.88,1007.15,46.49,21.67773,4.541085
1713638961,20.68742,54.23056,18.88,1007.11,46.4,21.67773,4.516671
1713638971,20.68742,54.23056,18.87,1007.14,46.35,21.59716,4.419013
1713638981,20.68742,54.23972,18.88,1007.16,46.37,21.67773,4.394598
1713638991,20.71412,54.26566,18.87,1007.17,46.42,21.67773,4.321355
1713639001,20.70077,54.25345,18.87,1007.2,46.4,21.59716,4.296941
1713639011,20.71412,54.26566,18.87,1007.17,46.43,21.51659,4.248112
1713639021,20.68742,54.27481,18.86,1007.18,46.43,21.67773,4.199283
1713639031,20.68742,54.27481,18.88,1007.18,46.42,21.67773,4.150454
1713639041,20.70077,54.24277,18.87,1007.17,46.39,21.67773,4.101625
1713639051,20.70077,54.26566,18.88,1007.15,46.42,21.59716,4.052796
1713639061,20.68742,54.25193,18.87,1007.12,46.4,21.67773,3.979553
1713639071,20.71412,54.2443,18.87,1007.14,46.36,21.67773,3.955138
1713639081,20.70077,54.24277,18.88,1007.13,46.45,21.59716,3.90631
1713639091,20.70077,54.24277,18.88,1007.21,46.41,21.51659,3.857481
1713639101,20.71412,54.29007,18.87,1007.14,46.4,21.67773,3.808652
1713639111,20.68742,54.23972,18.87,1007.14,46.43,21.59716,3.784237
1713639121,20.70077,54.27634,18.88,1007.13,46.45,21.59716,3.735409
1713639131,20.70077,54.22141,18.88,1007.21,46.4,21.67773,3.662165
1713639141,20.68742,54.25193,18.88,1007.15,46.37,21.7583,3.637751
1713639151,20.68742,54.23056,18.88,1007.16,46.36,21.51659,3.613336
1713639161,20.70077,54.27634,18.87,1007.23,46.36,21.67773,3.564507
1713639171,20.68742,54.27481,18.87,1007.2,46.41,21.59716,3.540093
1713639181,20.70077,54.25345,18.87,1007.19,46.38,21.59716,3.515679
1713639191,20.70077,54.27634,18.87,1007.23,46.4,21.59716,3.46685
1713639201,20.71412,54.2443,18.87,1007.2,46.39,21.67773,3.418021
1713639211,20.68742,54.27481,18.88,1007.26,46.36,21.67773,3.393606
1713639221,20.68742,54.2855,18.87,1007.17,46.41,21.51659,3.369192
1713639231,20.70077,54.33127,18.88,1007.21,46.37,21.67773,3.344778
1713639241,20.70077,54.2977,18.88,1007.24,46.37,21.67773,3.295949
1713639251,20.70077,54.2977,18.87,1007.19,46.41,21.59716,3.24712
1713639261,20.68742,54.23056,18.87,1007.25,46.4,21.59716,3.222705
1713639271,20.70077,54.26566,18.87,1007.17,46.39,21.59716,3.222705
1713639281,20.68742,54.2855,18.86,1007.18,46.4,21.59716,3.173877
1713639291,20.71412,54.26566,18.87,1007.2,46.46,21.67773,3.149462
1713639301,20.70077,54.2977,18.87,1007.14,46.37,21.67773,3.076219
1713639311,20.68742,54.2855,18.87,1007.2,46.37,21.7583,3.076219
1713639321,20.67406,54.28397,18.88,1007.29,46.34,21.59716,3.051804
1713639331,20.68742,54.27481,18.87,1007.16,46.37,21.51659,3.002975
1713639341,20.68742,54.27481,18.88,1007.21,46.37,21.59716,3.002975
1713639351,20.68742,54.23056,18.86,1007.21,46.44,21.59716,2.954147
1713639361,20.67406,54.23819,18.87,1007.23,46.4,21.67773,2.954147
1713639371,20.70077,54.26566,18.87,1007.19,46.34,21.59716,2.929732
1713639381,20.70077,54.25345,18.87,1007.24,46.36,21.51659,2.880903
1713639391,20.68742,54.23972,18.87,1007.27,46.34,21.59716,2.880903
1713639401,20.65804,54.25803,18.87,1007.25,46.37,21.59716,2.856489
1713639411,20.67406,54.27176,18.86,1007.24,46.37,21.59716,2.80766
1713639421,20.68742,54.2855,18.86,1007.24,46.38,21.51659,2.80766
1713639431,20.68742,54.25193,18.86,1007.25,46.42,21.59716,2.783246
1713639441,20.70077,54.23362,18.86,1007.23,46.42,21.59716,2.783246
1713639451,20.67406,54.23819,18.87,1007.3,46.45,21.67773,2.758831
1713639461,20.68742,54.27481,18.86,1007.24,46.42,21.67773,2.734417
1713639471,20.70077,54.26566,18.86,1007.21,46.47,21.59716,2.710002
1713639481,20.68742,54.27481,18.87,1007.19,46.42,21.67773,2.685588
1713639491,20.68742,54.23972,18.86,1007.24,46.37,21.67773,2.685588
1713639501,20.68742,54.26261,18.86,1007.29,46.36,21.59716,2.661173
1713639511,20.70077,54.28855,18.86,1007.24,46.42,21.67773,2.636759
1713639521,20.67406,54.22904,18.86,1007.26,46.42,21.67773,2.636759
1713639531,20.65804,54.27024,18.87,1007.22,46.36,21.67773,2.636759
1713639541,20.68742,54.23056,18.87,1007.27,46.36,21.59716,2.612345
1713639551,20.67406,54.23819,18.87,1007.24,46.41,21.59716,2.58793
1713639561,20.65804,54.25803,18.86,1007.26,46.42,21.59716,2.563516
1713639571,20.67406,54.24887,18.86,1007.21,46.45,21.67773,2.563516
1713639581,20.67406,54.28397,18.87,1007.27,46.46,21.51659,2.539101
1713639591,20.67406,54.28397,18.86,1007.3,46.45,21.51659,2.539101
1713639601,20.67406,54.29313,18.87,1007.28,46.4,21.67773,2.539101
1713639611,20.67406,54.26108,18.87,1007.28,46.41,21.59716,2.539101
1713639621,20.64469,54.2565,18.87,1007.3,46.42,21.59716,2.490272
1713639631,20.65804,54.27024,18.86,1007.26,46.42,21.67773,2.490272
1713639641,20.67406,54.27176,18.86,1007.26,46.38,21.59716,2.465858
1713639651,20.67406,54.31601,18.86,1007.25,46.38,21.67773,2.465858
1713639661,20.68742,54.2855,18.86,1007.26,46.4,21.7583,2.441443
1713639671,20.67406,54.30381,18.86,1007.28,46.4,21.51659,2.441443
1713639681,20.67406,54.27176,18.86,1007.32,46.38,21.51659,2.441443
1713639691,20.67406,54.30381,18.86,1007.23,46.4,21.59716,2.417029
1713639701,20.65804,54.25803,18.86,1007.28,46.43,21.59716,2.417029
1713639711,20.65804,54.23514,18.86,1007.28,46.48,21.51659,2.392615
1713639721,20.67406,54.31601,18.86,1007.25,46.4,21.67773,2.392615
1713639731,20.65804,54.31296,18.86,1007.22,46.38,21.67773,2.3682
1713639741,20.67406,54.29313,18.86,1007.28,46.41,21.59716,2.392615
1713639751,20.65804,54.31296,18.86,1007.19,46.37,21.59716,2.3682
1713639761,20.67406,54.28397,18.86,1007.28,46.36,21.51659,2.392615
1713639771,20.65804,54.29007,18.86,1007.34,46.38,21.59716,2.3682
1713639781,20.65804,54.28092,18.85,1007.29,46.37,21.51659,2.343786
1713639791,20.65804,54.25803,18.86,1007.25,46.36,21.67773,2.3682
1713639801,20.67406,54.29313,18.85,1007.27,46.31,21.59716,2.343786
1713639811,20.65804,54.30228,18.85,1007.29,46.46,21.51659,2.343786
1713639821,20.65804,54.24735,18.85,1007.29,46.46,21.67773,2.343786
1713639831,20.64469,54.28855,18.86,1007.33,46.46,21.59716,2.319371
1713639841,20.67406,54.30381,18.86,1007.34,46.47,21.67773,2.319371
1713639851,20.65804,54.30228,18.86,1007.28,46.42,21.43603,2.319371
1713639861,20.67406,54.22904,18.85,1007.31,46.38,21.67773,2.319371
1713639871,20.65804,54.27024,18.86,1007.28,46.48,21.67773,2.294957
1713639881,20.65804,54.24735,18.86,1007.29,46.52,21.67773,2.294957
1713639891,20.68742,54.2855,18.86,1007.31,46.46,21.59716,2.294957
1713639901,20.65804,54.28092,18.86,1007.32,46.33,21.7583,2.270542
1713639911,20.64469,54.2565,18.86,1007.28,46.33,21.43603,2.270542
1713639921,20.65804,54.30228,18.85,1007.31,46.38,21.51659,2.270542
1713639931,20.65804,54.31296,18.85,1007.29,46.41,21.59716,2.270542
1713639941,20.67406,54.27176,18.85,1007.31,46.4,21.51659,2.270542
1713639951,20.64469,54.29923,18.84,1007.41,46.39,21.51659,2.270542
1713639961,20.65804,54.32517,18.84,1007.3,46.39,21.67773,2.270542
1713639971,20.65804,54.27024,18.83,1007.34,46.4,21.67773,2.270542
1713639981,20.65804,54.31296,18.85,1007.42,46.36,21.51659,2.246128
1713639991,20.65804,54.31296,18.84,1007.36,46.4,21.67773,2.246128
1713640001,20.67406,54.29313,18.83,1007.31,46.39,21.51659,2.270542
1713640011,20.65804,54.29007,18.82,1007.3,46.45,21.43603,2.246128
1713640021,20.64469,54.26719,18.83,1007.39,46.37,21.51659,2.246128
1713640031,20.67406,54.32669,18.82,1007.27,46.45,21.43603,2.221714
1713640041,20.65804,54.22599,18.83,1007.42,46.45,21.51659,2.221714
1713640051,20.63134,54.2977,18.82,1007.32,46.41,21.51659,2.246128
1713640061,20.67406,54.29313,18.82,1007.35,46.41,21.51659,2.221714
1713640071,20.65804,54.31296,18.82,1007.32,46.41,21.51659,2.221714
1713640081,20.64469,54.28855,18.83,1007.31,46.41,21.51659,2.221714
1713640091,20.67406,54.30381,18.82,1007.37,46.42,21.51659,2.221714
1713640101,20.63134,54.27634,18.83,1007.39,46.42,21.51659,2.246128
1713640111,20.65804,54.25803,18.83,1007.31,46.45,21.59716,2.221714
1713640121,20.67406,54.27176,18.83,1007.39,46.46,21.59716,2.221714
1713640131,20.63134,54.30838,18.82,1007.33,46.41,21.59716,2.221714
1713640141,20.65804,54.28092,18.83,1007.39,46.41,21.51659,2.221714
1713640151,20.65804,54.30228,18.82,1007.37,46.47,21.51659,2.221714
1713640161,20.65804,54.31296,18.82,1007.29,46.43,21.51659,2.221714
1713640171,20.64469,54.32212,18.82,1007.4,46.4,21.59716,2.221714
1713640181,20.65804,54.34501,18.83,1007.39,46.41,21.51659,2.221714
1713640191,20.64469,54.31144,18.82,1007.32,46.41,21.59716,2.221714
1713640201,20.65804,54.31296,18.81,1007.3,46.4,21.51659,2.221714
1713640211,20.65804,54.30228,18.81,1007.36,46.4,21.51659,2.197299
1713640221,20.67406,54.30381,18.82,1007.32,46.45,21.59716,2.221714
1713640231,20.63134,54.2977,18.82,1007.32,46.54,21.43603,2.221714
1713640241,20.64469,54.26719,18.81,1007.28,46.39,21.51659,2.197299
1713640251,20.64469,54.33127,18.82,1007.4,46.39,21.51659,2.197299
1713640261,20.61532,54.32669,18.82,1007.27,46.42,21.67773,2.197299
1713640271,20.63134,54.35416,18.81,1007.3,46.47,21.51659,2.197299
1713640281,20.64469,54.31144,18.82,1007.32,46.39,21.51659,2.197299
1713640291,20.63134,54.2977,18.82,1007.38,46.39,21.59716,2.197299
1713640301,20.63134,54.32059,18.82,1007.37,46.39,21.51659,2.197299
1713640311,20.64469,54.32212,18.81,1007.44,46.38,21.59716,2.197299
1713640321,20.63134,54.34043,18.8,1007.4,46.41,21.51659,2.197299
1713640331,20.63134,54.34043,18.81,1007.46,46.41,21.59716,2.197299
1713640341,20.64469,54.35416,18.8,1007.4,46.42,21.59716,2.197299
1713640351,20.64469,54.28855,18.79,1007.44,46.46,21.51659,2.197299
1713640361,20.64469,54.26719,18.8,1007.43,46.47,21.51659,2.197299
1713640371,20.65804,54.30228,18.79,1007.39,46.44,21.51659,2.197299
1713640381,20.64469,54.31144,18.79,1007.38,46.45,21.51659,2.197299
1713640391,20.63134,54.2855,18.79,1007.44,46.43,21.51659,2.197299
1713640401,20.64469,54.31144,18.79,1007.39,46.4,21.51659,2.197299
1713640411,20.64469,54.31144,18.78,1007.4,46.4,21.43603,2.197299
1713640421,20.63134,54.2977,18.79,1007.39,46.46,21.51659,2.197299
1713640431,20.61532,54.31754,18.79,1007.39,46.41,21.51659,2.197299
1713640441,20.64469,54.35416,18.79,1007.41,46.44,21.43603,2.197299
1713640451,20.63134,54.30838,18.79,1007.41,46.49,21.51659,2.172885
1713640461,20.5993,54.33585,18.79,1007.39,46.45,21.51659,2.197299
1713640471,20.63134,54.32975,18.8,1007.45,46.42,21.43603,2.172885
1713640481,20.63134,54.2855,18.79,1007.39,46.42,21.43603,2.197299
1713640491,20.64469,54.35416,18.79,1007.44,46.39,21.59716,2.172885
1713640501,20.63134,54.32059,18.79,1007.44,46.41,21.51659,2.197299
1713640511,20.63134,54.26566,18.81,1007.44,46.45,21.43603,2.197299
1713640521,20.63134,54.32059,18.79,1007.49,46.44,21.51659,2.197299
1713640531,20.61532,54.31754,18.8,1007.42,46.42,21.51659,2.197299
1713640541,20.61532,54.29465,18.79,1007.39,46.39,21.59716,2.172885
1713640551,20.63134,54.2977,18.8,1007.42,46.37,21.51659,2.172885
1713640561,20.61532,54.27481,18.79,1007.39,46.38,21.51659,2.197299
1713640571,20.64469,54.27939,18.8,1007.45,46.39,21.59716,2.172885
1713640581,20.63134,54.2977,18.79,1007.39,46.42,21.51659,2.172885
1713640591,20.61532,54.31754,18.79,1007.46,46.44,21.51659,2.172885
1713640601,20.63134,54.32975,18.78,1007.45,46.4,21.51659,2.197299
1713640611,20.61532,54.3389,18.78,1007.45,46.43,21.43603,2.172885
1713640621,20.61532,54.3389,18.79,1007.49,46.41,21.59716,2.172885
1713640631,20.63134,54.32975,18.78,1007.43,46.43,21.43603,2.172885
1713640641,20.63134,54.34043,18.79,1007.43,46.42,21.59716,2.172885
1713640651,20.61532,54.34958,18.78,1007.5,46.41,21.51659,2.172885
1713640661,20.63134,54.32059,18.78,1007.43,46.4,21.51659,2.197299
1713640671,20.61532,54.32669,18.79,1007.49,46.43,21.51659,2.197299
1713640681,20.63134,54.32059,18.78,1007.44,46.44,21.43603,2.172885
1713640691,20.63134,54.34043,18.77,1007.46,46.45,21.51659,2.172885
1713640701,20.5993,54.32517,18.78,1007.41,46.44,21.51659,2.172885
1713640711,20.61532,54.32669,18.78,1007.5,46.44,21.59716,2.172885
1713640721,20.63134,54.2977,18.78,1007.43,46.41,21.51659,2.172885
1713640731,20.61532,54.31754,18.78,1007.47,46.45,21.59716,2.172885
1713640741,20.61532,54.31754,18.79,1007.49,46.5,21.51659,2.172885
1713640751,20.61532,54.29465,18.79,1007.43,46.4,21.51659,2.197299
1713640761,20.63134,54.34043,18.79,1007.43,46.4,21.59716,2.172885
1713640771,20.63134,54.34043,18.79,1007.44,46.4,21.51659,2.172885
1713640781,20.63134,54.32059,18.78,1007.5,46.4,21.51659,2.14847
1713640791,20.61532,54.31754,18.78,1007.51,46.42,21.43603,2.14847
1713640801,20.61532,54.3389,18.79,1007.49,46.43,21.51659,2.172885
1713640811,20.63134,54.37552,18.79,1007.49,46.4,21.43603,2.197299
1713640821,20.61532,54.32669,18.79,1007.54,46.41,21.67773,2.172885
1713640831,20.61532,54.27481,18.79,1007.52,46.55,21.51659,2.172885
1713640841,20.5993,54.32517,18.79,1007.44,46.54,21.51659,2.172885
1713640851,20.5993,54.32517,18.8,1007.5,46.41,21.67773,2.172885
1713640861,20.61532,54.3389,18.79,1007.49,46.39,21.51659,2.172885
1713640871,20.58595,54.33432,18.8,1007.48,46.44,21.51659,2.172885
1713640881,20.63134,54.34043,18.78,1007.59,46.43,21.59716,2.172885
1713640891,20.5993,54.33585,18.79,1007.51,46.44,21.59716,2.172885
1713640901,20.5993,54.34806,18.79,1007.51,46.41,21.67773,2.172885
1713640911,20.61532,54.29465,18.79,1007.54,46.45,21.51659,2.172885
1713640921,20.61532,54.30686,18.79,1007.57,46.43,21.51659,2.172885
1713640931,20.58595,54.30228,18.78,1007.51,46.43,21.51659,2.172885
1713640941,20.61532,54.34958,18.78,1007.53,46.45,21.51659,2.172885
1713640951,20.5993,54.32517,18.78,1007.51,46.44,21.51659,2.14847
1713640961,20.61532,54.34958,18.78,1007.5,46.46,21.51659,2.172885
1713640971,20.5993,54.33585,18.78,1007.49,46.45,21.51659,2.172885
1713640981,20.63134,54.35416,18.78,1007.46,46.43,21.51659,2.172885
1713640991,20.61532,54.31754,18.77,1007.5,46.41,21.51659,2.172885
1713641001,20.61532,54.32669,18.77,1007.54,46.43,21.59716,2.172885
1713641011,20.5993,54.30381,18.77,1007.54,46.44,21.51659,2.172885
1713641021,20.61532,54.31754,18.76,1007.49,46.46,21.51659,2.172885
1713641031,20.61532,54.28397,18.78,1007.52,46.49,21.43603,2.14847
1713641041,20.5993,54.31601,18.78,1007.54,46.44,21.43603,2.172885
1713641051,20.61532,54.31754,18.78,1007.52,46.42,21.51659,2.172885
1713641061,20.61532,54.3389,18.78,1007.57,46.43,21.51659,2.197299
1713641071,20.61532,54.3389,18.78,1007.63,46.44,21.51659,2.172885
1713641081,20.5993,54.32517,18.78,1007.57,46.43,21.59716,2.172885
1713641091,20.61532,54.38163,18.77,1007.59,46.44,21.51659,2.172885
1713641101,20.63134,54.36332,18.77,1007.53,46.45,21.51659,2.172885
1713641111,20.61532,54.32669,18.77,1007.53,46.43,21.59716,2.172885
1713641121,20.58595,54.29007,18.77,1007.58,46.42,21.59716,2.172885
1713641131,20.61532,54.31754,18.77,1007.56,46.42,21.59716,2.172885
1713641141,20.5993,54.34806,18.77,1007.56,46.41,21.51659,2.172885
1713641151,20.5993,54.30381,18.77,1007.53,46.46,21.51659,2.172885
1713641161,20.61532,54.28397,18.78,1007.62,46.51,21.59716,2.172885
1713641171,20.58595,54.34806,18.77,1007.56,46.48,21.51659,2.172885
1713641181,20.5993,54.30381,18.77,1007.54,46.5,21.51659,2.172885
1713641191,20.5993,54.33585,18.78,1007.58,46.5,21.51659,2.197299
1713641201,20.5993,54.33585,18.77,1007.56,46.43,21.59716,2.172885
1713641211,20.57259,54.31144,18.77,1007.53,46.4,21.51659,2.172885
1713641221,20.5993,54.31601,18.77,1007.58,46.45,21.59716,2.172885
1713641231,20.58595,54.29007,18.78,1007.57,46.43,21.51659,2.172885
1713641241,20.57259,54.29923,18.78,1007.53,46.44,21.51659,2.172885
1713641251,20.5993,54.29313,18.78,1007.6,46.43,21.59716,2.172885
1713641261,20.5993,54.31601,18.78,1007.58,46.45,21.59716,2.172885
1713641271,20.58595,54.33432,18.77,1007.51,46.43,21.51659,2.172885
1713641281,20.61532,54.30686,18.77,1007.56,46.44,21.43603,2.172885
1713641291,20.5993,54.30381,18.78,1007.65,46.44,21.43603,2.172885
1713641301,20.5993,54.28092,18.77,1007.64,46.39,21.59716,2.172885
1713641311,20.58595,54.29007,18.77,1007.5,46.5,21.51659,2.172885
1713641321,20.5993,54.27176,18.77,1007.62,46.47,21.51659,2.172885
1713641331,20.5993,54.30381,18.78,1007.58,46.49,21.59716,2.172885
1713641341,20.58595,54.31296,18.78,1007.57,46.49,21.51659,2.172885
1713641351,20.58595,54.34806,18.77,1007.5,46.43,21.59716,2.172885
1713641361,20.58595,54.32212,18.77,1007.64,46.4,21.51659,2.172885
1713641371,20.58595,54.32212,18.76,1007.6,46.4,21.67773,2.172885
1713641381,20.58595,54.27939,18.77,1007.62,46.41,21.43603,2.172885
1713641391,20.5993,54.29313,18.77,1007.56,46.53,21.43603,2.14847
1713641401,20.61532,54.27481,18.77,1007.62,46.51,21.59716,2.172885
1713641411,20.57259,54.32059,18.77,1007.64,46.53,21.43603,2.172885
1713641421,20.58595,54.29007,18.77,1007.59,46.44,21.59716,2.172885
1713641431,20.58595,54.29007,18.78,1007.57,46.46,21.51659,2.172885
1713641441,20.5993,54.33585,18.77,1007.62,46.48,21.51659,2.14847
